Zone,Hospital,Type,Date,Measure Name,Actual,CTAS
Unknown,,Diabetes Centre,2023-08-01,Visits were completed at Diabetes Centres,4480,
Unknown,,Diabetes Centre,2023-09-01,Visits were completed at Diabetes Centres,4543,
Unknown,,Diabetes Centre,2023-10-01,Visits were completed at Diabetes Centres,4596,
Unknown,,Diabetes Centre,2023-11-01,Visits were completed at Diabetes Centres,4790,
Unknown,,Diabetes Centre,2023-12-01,Visits were completed at Diabetes Centres,4861,
Central,,Mobile Primary Care,2022-03-01,Visits were completed at Mobile Primary Care Clinics,1,
Central,,Mobile Primary Care,2022-12-01,Visits were completed at Mobile Primary Care Clinics,485,
Central,,Mobile Primary Care,2023-01-01,Visits were completed at Mobile Primary Care Clinics,442,
Central,,Mobile Primary Care,2023-02-01,Visits were completed at Mobile Primary Care Clinics,458,
Central,,Mobile Primary Care,2023-03-01,Visits were completed at Mobile Primary Care Clinics,694,
Central,,Mobile Primary Care,2023-04-01,Visits were completed at Mobile Primary Care Clinics,979,
Central,,Mobile Primary Care,2023-05-01,Visits were completed at Mobile Primary Care Clinics,1099,
Central,,Mobile Primary Care,2023-06-01,Visits were completed at Mobile Primary Care Clinics,761,
Central,,Mobile Primary Care,2023-07-01,Visits were completed at Mobile Primary Care Clinics,837,
Central,,Mobile Primary Care,2023-08-01,Visits were completed at Mobile Primary Care Clinics,1337,
Central,,Mobile Primary Care,2023-09-01,Visits were completed at Mobile Primary Care Clinics,1214,
Central,,Mobile Primary Care,2023-10-01,Visits were completed at Mobile Primary Care Clinics,996,
Central,,Mobile Primary Care,2023-11-01,Visits were completed at Mobile Primary Care Clinics,1476,
Central,,Mobile Primary Care,2023-12-01,Visits were completed at Mobile Primary Care Clinics,1297,
Eastern,,Mobile Primary Care,2022-10-01,Visits were completed at Mobile Primary Care Clinics,78,
Eastern,,Mobile Primary Care,2022-11-01,Visits were completed at Mobile Primary Care Clinics,233,
Eastern,,Mobile Primary Care,2022-12-01,Visits were completed at Mobile Primary Care Clinics,86,
Eastern,,Mobile Primary Care,2023-01-01,Visits were completed at Mobile Primary Care Clinics,113,
Eastern,,Mobile Primary Care,2023-02-01,Visits were completed at Mobile Primary Care Clinics,401,
Eastern,,Mobile Primary Care,2023-03-01,Visits were completed at Mobile Primary Care Clinics,288,
Eastern,,Mobile Primary Care,2023-04-01,Visits were completed at Mobile Primary Care Clinics,191,
Eastern,,Mobile Primary Care,2023-05-01,Visits were completed at Mobile Primary Care Clinics,106,
Eastern,,Mobile Primary Care,2023-06-01,Visits were completed at Mobile Primary Care Clinics,86,
Eastern,,Mobile Primary Care,2023-07-01,Visits were completed at Mobile Primary Care Clinics,32,
Eastern,,Mobile Primary Care,2023-08-01,Visits were completed at Mobile Primary Care Clinics,64,
Eastern,,Mobile Primary Care,2023-09-01,Visits were completed at Mobile Primary Care Clinics,56,
Eastern,,Mobile Primary Care,2023-11-01,Visits were completed at Mobile Primary Care Clinics,77,
Eastern,,Mobile Primary Care,2023-12-01,Visits were completed at Mobile Primary Care Clinics,93,
Northern,,Mobile Primary Care,2023-02-01,Visits were completed at Mobile Primary Care Clinics,21,
Northern,,Mobile Primary Care,2023-03-01,Visits were completed at Mobile Primary Care Clinics,36,
Northern,,Mobile Primary Care,2023-05-01,Visits were completed at Mobile Primary Care Clinics,60,
Northern,,Mobile Primary Care,2023-06-01,Visits were completed at Mobile Primary Care Clinics,1,
Northern,,Mobile Primary Care,2023-09-01,Visits were completed at Mobile Primary Care Clinics,9,
Unknown,,Mobile Primary Care,2023-06-01,Visits were completed at Mobile Primary Care Clinics,496,
Unknown,,Mobile Primary Care,2023-07-01,Visits were completed at Mobile Primary Care Clinics,381,
Unknown,,Mobile Primary Care,2023-08-01,Visits were completed at Mobile Primary Care Clinics,2,
Unknown,,Mobile Primary Care,2023-09-01,Visits were completed at Mobile Primary Care Clinics,1,
Unknown,,Mobile Primary Care,2023-10-01,Visits were completed at Mobile Primary Care Clinics,18,
Western,,Mobile Primary Care,2022-12-01,Visits were completed at Mobile Primary Care Clinics,177,
Western,,Mobile Primary Care,2023-01-01,Visits were completed at Mobile Primary Care Clinics,260,
Western,,Mobile Primary Care,2023-02-01,Visits were completed at Mobile Primary Care Clinics,492,
Western,,Mobile Primary Care,2023-03-01,Visits were completed at Mobile Primary Care Clinics,468,
Western,,Mobile Primary Care,2023-04-01,Visits were completed at Mobile Primary Care Clinics,383,
Western,,Mobile Primary Care,2023-05-01,Visits were completed at Mobile Primary Care Clinics,148,
Western,,Mobile Primary Care,2023-06-01,Visits were completed at Mobile Primary Care Clinics,144,
Western,,Mobile Primary Care,2023-07-01,Visits were completed at Mobile Primary Care Clinics,174,
Western,,Mobile Primary Care,2023-08-01,Visits were completed at Mobile Primary Care Clinics,216,
Western,,Mobile Primary Care,2023-09-01,Visits were completed at Mobile Primary Care Clinics,220,
Western,,Mobile Primary Care,2023-10-01,Visits were completed at Mobile Primary Care Clinics,218,
Western,,Mobile Primary Care,2023-11-01,Visits were completed at Mobile Primary Care Clinics,199,
Western,,Mobile Primary Care,2023-12-01,Visits were completed at Mobile Primary Care Clinics,289,
Central,,Pharmacy+,2022-08-01,Visits were completed at Pharmacy+ Clinics,34,
Central,,Pharmacy+,2022-09-01,Visits were completed at Pharmacy+ Clinics,97,
Central,,Pharmacy+,2022-10-01,Visits were completed at Pharmacy+ Clinics,187,
Central,,Pharmacy+,2022-11-01,Visits were completed at Pharmacy+ Clinics,210,
Central,,Pharmacy+,2022-12-01,Visits were completed at Pharmacy+ Clinics,238,
Central,,Pharmacy+,2023-01-01,Visits were completed at Pharmacy+ Clinics,214,
Central,,Pharmacy+,2023-02-01,Visits were completed at Pharmacy+ Clinics,205,
Central,,Pharmacy+,2023-03-01,Visits were completed at Pharmacy+ Clinics,154,
Central,,Pharmacy+,2023-04-01,Visits were completed at Pharmacy+ Clinics,465,
Central,,Pharmacy+,2023-05-01,Visits were completed at Pharmacy+ Clinics,326,
Central,,Pharmacy+,2023-06-01,Visits were completed at Pharmacy+ Clinics,502,
Central,,Pharmacy+,2023-07-01,Visits were completed at Pharmacy+ Clinics,579,
Central,,Pharmacy+,2023-08-01,Visits were completed at Pharmacy+ Clinics,398,
Central,,Pharmacy+,2023-09-01,Visits were completed at Pharmacy+ Clinics,576,
Central,,Pharmacy+,2023-10-01,Visits were completed at Pharmacy+ Clinics,603,
Central,,Pharmacy+,2023-11-01,Visits were completed at Pharmacy+ Clinics,551,
Central,,Pharmacy+,2023-12-01,Visits were completed at Pharmacy+ Clinics,317,
Northern,,Pharmacy+,2022-03-01,Visits were completed at Pharmacy+ Clinics,18,
Northern,,Pharmacy+,2022-04-01,Visits were completed at Pharmacy+ Clinics,576,
Northern,,Pharmacy+,2022-05-01,Visits were completed at Pharmacy+ Clinics,531,
Northern,,Pharmacy+,2022-06-01,Visits were completed at Pharmacy+ Clinics,599,
Northern,,Pharmacy+,2022-07-01,Visits were completed at Pharmacy+ Clinics,641,
Northern,,Pharmacy+,2022-08-01,Visits were completed at Pharmacy+ Clinics,670,
Eastern,,,2023-11-01,Home Support Waitlist - Full,545,
Northern,,Pharmacy+,2022-09-01,Visits were completed at Pharmacy+ Clinics,803,
Northern,,Pharmacy+,2022-10-01,Visits were completed at Pharmacy+ Clinics,906,
Northern,,Pharmacy+,2022-11-01,Visits were completed at Pharmacy+ Clinics,970,
Northern,,Pharmacy+,2022-12-01,Visits were completed at Pharmacy+ Clinics,1185,
Northern,,Pharmacy+,2023-01-01,Visits were completed at Pharmacy+ Clinics,1046,
Northern,,Pharmacy+,2023-02-01,Visits were completed at Pharmacy+ Clinics,1131,
Northern,,Pharmacy+,2023-03-01,Visits were completed at Pharmacy+ Clinics,931,
Northern,,Pharmacy+,2023-04-01,Visits were completed at Pharmacy+ Clinics,880,
Northern,,Pharmacy+,2023-05-01,Visits were completed at Pharmacy+ Clinics,911,
Northern,,Pharmacy+,2023-06-01,Visits were completed at Pharmacy+ Clinics,902,
Northern,,Pharmacy+,2023-07-01,Visits were completed at Pharmacy+ Clinics,866,
Northern,,Pharmacy+,2023-08-01,Visits were completed at Pharmacy+ Clinics,773,
Northern,,Pharmacy+,2023-09-01,Visits were completed at Pharmacy+ Clinics,731,
Northern,,Pharmacy+,2023-10-01,Visits were completed at Pharmacy+ Clinics,633,
Northern,,Pharmacy+,2023-11-01,Visits were completed at Pharmacy+ Clinics,805,
Northern,,Pharmacy+,2023-12-01,Visits were completed at Pharmacy+ Clinics,774,
Western,,Pharmacy+,2022-11-01,Visits were completed at Pharmacy+ Clinics,47,
Western,,Pharmacy+,2022-12-01,Visits were completed at Pharmacy+ Clinics,105,
Western,,Pharmacy+,2023-01-01,Visits were completed at Pharmacy+ Clinics,107,
Western,,Pharmacy+,2023-02-01,Visits were completed at Pharmacy+ Clinics,101,
Western,,Pharmacy+,2023-03-01,Visits were completed at Pharmacy+ Clinics,103,
Western,,Pharmacy+,2023-04-01,Visits were completed at Pharmacy+ Clinics,109,
Western,,Pharmacy+,2023-05-01,Visits were completed at Pharmacy+ Clinics,105,
Western,,Pharmacy+,2023-06-01,Visits were completed at Pharmacy+ Clinics,119,
Western,,Pharmacy+,2023-07-01,Visits were completed at Pharmacy+ Clinics,149,
Western,,Pharmacy+,2023-08-01,Visits were completed at Pharmacy+ Clinics,120,
Western,,Pharmacy+,2023-09-01,Visits were completed at Pharmacy+ Clinics,172,
Western,,Pharmacy+,2023-10-01,Visits were completed at Pharmacy+ Clinics,265,
Western,,Pharmacy+,2023-11-01,Visits were completed at Pharmacy+ Clinics,220,
Western,,Pharmacy+,2023-12-01,Visits were completed at Pharmacy+ Clinics,353,
Central,,Primary Care Clinics,2020-12-01,Visits were completed at Primary Care Clinics,589,
Central,,Primary Care Clinics,2021-01-01,Visits were completed at Primary Care Clinics,363,
Central,,Primary Care Clinics,2021-02-01,Visits were completed at Primary Care Clinics,559,
Central,,Primary Care Clinics,2021-03-01,Visits were completed at Primary Care Clinics,823,
Central,,Primary Care Clinics,2021-04-01,Visits were completed at Primary Care Clinics,926,
Central,,Primary Care Clinics,2021-05-01,Visits were completed at Primary Care Clinics,534,
Central,,Primary Care Clinics,2021-06-01,Visits were completed at Primary Care Clinics,800,
Central,,Primary Care Clinics,2021-07-01,Visits were completed at Primary Care Clinics,533,
Central,,Primary Care Clinics,2021-08-01,Visits were completed at Primary Care Clinics,684,
Central,,Primary Care Clinics,2021-09-01,Visits were completed at Primary Care Clinics,611,
Central,,Primary Care Clinics,2021-10-01,Visits were completed at Primary Care Clinics,282,
Central,,Primary Care Clinics,2022-04-01,Visits were completed at Primary Care Clinics,14,
Central,,Primary Care Clinics,2022-05-01,Visits were completed at Primary Care Clinics,595,
Central,,Primary Care Clinics,2022-06-01,Visits were completed at Primary Care Clinics,553,
Central,,Primary Care Clinics,2022-07-01,Visits were completed at Primary Care Clinics,263,
Central,,Primary Care Clinics,2022-08-01,Visits were completed at Primary Care Clinics,692,
Central,,Primary Care Clinics,2022-09-01,Visits were completed at Primary Care Clinics,507,
Central,,Primary Care Clinics,2022-10-01,Visits were completed at Primary Care Clinics,414,
Central,,Primary Care Clinics,2022-11-01,Visits were completed at Primary Care Clinics,671,
Central,,Primary Care Clinics,2022-12-01,Visits were completed at Primary Care Clinics,600,
Central,,Primary Care Clinics,2023-01-01,Visits were completed at Primary Care Clinics,409,
Central,,Primary Care Clinics,2023-02-01,Visits were completed at Primary Care Clinics,318,
Central,,Primary Care Clinics,2023-03-01,Visits were completed at Primary Care Clinics,330,
Central,,Primary Care Clinics,2023-04-01,Visits were completed at Primary Care Clinics,325,
Central,,Primary Care Clinics,2023-05-01,Visits were completed at Primary Care Clinics,276,
Central,,Primary Care Clinics,2023-06-01,Visits were completed at Primary Care Clinics,455,
Central,,Primary Care Clinics,2023-07-01,Visits were completed at Primary Care Clinics,520,
Central,,Primary Care Clinics,2023-08-01,Visits were completed at Primary Care Clinics,984,
Central,,Primary Care Clinics,2023-09-01,Visits were completed at Primary Care Clinics,780,
Central,,Primary Care Clinics,2023-10-01,Visits were completed at Primary Care Clinics,320,
Central,,Primary Care Clinics,2023-11-01,Visits were completed at Primary Care Clinics,1073,
Central,,Primary Care Clinics,2023-12-01,Visits were completed at Primary Care Clinics,933,
Eastern,,Primary Care Clinics,2020-12-01,Visits were completed at Primary Care Clinics,333,
Eastern,,Primary Care Clinics,2021-01-01,Visits were completed at Primary Care Clinics,234,
Eastern,,Primary Care Clinics,2021-02-01,Visits were completed at Primary Care Clinics,308,
Eastern,,Primary Care Clinics,2021-03-01,Visits were completed at Primary Care Clinics,208,
Eastern,,Primary Care Clinics,2021-04-01,Visits were completed at Primary Care Clinics,422,
Eastern,,Primary Care Clinics,2021-05-01,Visits were completed at Primary Care Clinics,328,
Eastern,,Primary Care Clinics,2021-06-01,Visits were completed at Primary Care Clinics,384,
Eastern,,Primary Care Clinics,2021-07-01,Visits were completed at Primary Care Clinics,303,
